age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
49,Private,33492,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,10,0,20,Scotland,<=50K
22,Private,173091,11th,3,Divorced,Other-service,Not-in-family,White,Female,0,0,20,Hungary,<=50K
48,Private,31510,9th,3,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,1,1,35,United-States,<=50K
39,Private,309191,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,12,0,40,United-States,<=50K
33,Private,174148,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,16,0,40,Ireland,<=50K
19,?,214322,Some-college,10,Never-married,?,Own-child,White,Female,9,0,30,Canada,<=50K
26,Private,195305,11th,7,Never-married,Sales,Unmarried,White,Female,11,0,14,United-States,<=50K
45,Private,219864,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3,0,45,United-States,<=50K
26,Private,63488,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,24,0,40,United-States,<=50K
38,Private,193404,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,18,0,67,United-States,>50K
54,Private,212833,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Laos,<=50K
31,Local-gov,44733,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,10,0,40,United-States,<=50K
43,Local-gov,221608,Masters,15,Married-civ-spouse,Transport-moving,Husband,White,Male,14767,0,40,United-States,>50K
24,Local-gov,138051,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
24,Local-gov,234778,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,6,0,40,United-States,>50K
31,Self-emp-not-inc,208361,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
33,Local-gov,181672,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,3,0,40,United-States,<=50K
40,Private,179838,7th-8th,4,Divorced,Sales,Unmarried,White,Female,7,0,30,United-States,<=50K
35,Private,198976,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,463332,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,72,United-States,>50K
65,Private,184811,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,29,1,45,United-States,>50K
30,Self-emp-inc,271385,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,0,51,United-States,>50K
41,Private,54473,7th-8th,15,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,12,1,23,United-States,<=50K
37,Private,277446,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,6,0,76,United-States,<=50K
42,Private,165207,7th-8th,15,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,22,0,36,United-States,<=50K
27,Private,280921,9th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,40,United-States,<=50K
45,Private,37147,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,5,0,40,United-States,<=50K
47,Private,144059,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,11,0,58,United-States,<=50K
32,Private,301210,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,5,0,40,United-States,<=50K
18,Private,352700,HS-grad,9,Never-married,Other-service,Own-child,White,Male,24,1,30,United-States,<=50K
26,Private,45828,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,7,1,50,?,<=50K
32,Private,50453,Some-college,9,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,21,0,21,India,<=50K
38,Private,421180,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,8,1,40,United-States,<=50K
25,Private,460083,Assoc-acdm,3,Married-AF-spouse,Exec-managerial,Wife,White,Female,5,1,40,United-States,<=50K
41,Private,28231,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,12,0,30,United-States,<=50K
43,Private,152177,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
73,State-gov,256801,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,1,30,United-States,<=50K
33,State-gov,247074,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,United-States,<=50K
59,Local-gov,108924,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,1,40,United-States,<=50K
47,Private,116608,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Male,13,1,40,United-States,<=50K
64,?,169399,HS-grad,9,Widowed,?,Not-in-family,White,Female,15,0,20,United-States,<=50K
40,Private,182271,7th-8th,6,Married-civ-spouse,Other-service,Husband,Other,Male,6,0,40,United-States,<=50K
18,?,206229,HS-grad,9,Never-married,?,Own-child,White,Male,22,0,30,United-States,<=50K
33,Private,247019,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,19,0,31,United-States,<=50K
25,Private,192769,11th,7,Never-married,Prof-specialty,Not-in-family,White,Male,22,1,49,United-States,<=50K
27,Private,186841,5th-6th,14,Never-married,?,Own-child,White,Female,25,2115,40,United-States,<=50K
26,?,160762,Some-college,10,Married-civ-spouse,?,Wife,Black,Female,0,1,34,United-States,<=50K
26,Private,207875,Some-college,10,Separated,Transport-moving,Not-in-family,White,Male,7,0,40,United-States,<=50K
42,Private,54678,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,23,United-States,<=50K
60,Self-emp-inc,143265,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4229,0,40,United-States,>50K
48,Local-gov,208860,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,?,146022,Assoc-acdm,10,Married-spouse-absent,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
73,?,409326,HS-grad,9,Widowed,?,Not-in-family,White,Female,30,1,36,United-States,<=50K
45,Private,117156,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,1,40,United-States,<=50K
58,Private,147744,Bachelors,13,Married-spouse-absent,Sales,Unmarried,White,Male,7,1,35,United-States,<=50K
44,Private,137964,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,0,0,40,Mexico,<=50K
22,Federal-gov,224559,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,14,0,40,United-States,<=50K
52,Private,176680,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,3,0,46,United-States,<=50K
46,Private,362431,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,40680,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,22,0,40,United-States,<=50K
48,Private,177885,10th,5,Married-civ-spouse,Transport-moving,Husband,Other,Male,10,0,40,Hungary,<=50K
24,Private,243058,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Peru,<=50K
38,Private,181156,Some-college,10,Married-spouse-absent,?,Other-relative,Asian-Pac-Islander,Male,0,0,40,Portugal,<=50K
25,Private,244650,Some-college,10,Never-married,Other-service,Own-child,White,Male,4,0,40,United-States,<=50K
62,Private,185771,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,13,0,40,Italy,<=50K
34,Private,181041,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,2081,40,United-States,>50K
18,?,44142,Some-college,10,Never-married,?,Own-child,White,Male,0,0,7,United-States,<=50K
31,Local-gov,281048,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,14,1,40,United-States,>50K
37,Private,161191,7th-8th,3,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
28,Private,38358,Assoc-voc,11,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,2,0,40,United-States,<=50K
40,Self-emp-not-inc,34494,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K
38,State-gov,316917,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,1,50,United-States,<=50K
50,Private,328578,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,100035,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,2,40,Germany,<=50K
33,Private,275297,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Puerto-Rico,<=50K
29,Private,187058,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
53,Local-gov,88288,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Male,3,0,44,Canada,>50K
36,Local-gov,226484,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,2,0,40,Puerto-Rico,<=50K
42,Private,188006,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,45,England,>50K
52,Private,286324,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,0,61,United-States,>50K
44,Private,57671,Masters,5,Divorced,Other-service,Unmarried,White,Male,0,0,35,United-States,<=50K
26,Private,299209,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,7,0,40,United-States,<=50K
27,Private,346082,Assoc-voc,11,Never-married,Other-service,Other-relative,White,Female,9,0,19,United-States,<=50K
36,Self-emp-inc,254908,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,1,46,United-States,<=50K
41,Private,158540,Preschool,4,Married-civ-spouse,Transport-moving,Husband,White,Male,15,0,40,Mexico,<=50K
48,Private,58408,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,15,0,40,United-States,<=50K
28,?,451768,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,?,<=50K
50,?,197093,Bachelors,13,Never-married,?,Not-in-family,White,Male,17,0,31,United-States,<=50K
24,Private,109067,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
43,Local-gov,225896,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,<=50K
36,Private,175792,HS-grad,9,Divorced,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Nicaragua,<=50K
71,Private,215773,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,17,0,20,United-States,<=50K
41,Private,473008,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,White,Female,10,0,40,Philippines,<=50K
26,State-gov,84663,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,37,United-States,>50K
43,Private,207779,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,68,United-States,>50K
40,Private,267188,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Poland,<=50K
56,Private,46652,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,8,0,45,United-States,<=50K
22,Private,269028,HS-grad,9,Never-married,Tech-support,Husband,White,Male,22,1,40,United-States,<=50K
35,Private,241500,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,3,1,45,United-States,<=50K
29,Private,180287,Assoc-acdm,9,Never-married,Other-service,Unmarried,White,Female,7,1,40,England,<=50K
50,Private,97095,HS-grad,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,6,1,36,United-States,<=50K
62,Private,36555,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,40,Peru,>50K
46,?,173120,HS-grad,9,Married-spouse-absent,?,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,143123,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14840,0,59,United-States,>50K
23,Local-gov,34014,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,21,0,40,United-States,<=50K
23,Local-gov,43273,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,42406,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
21,Private,147989,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,12,0,37,Scotland,<=50K
60,State-gov,40860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,<=50K
22,Private,38386,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,4,0,70,United-States,<=50K
30,Private,120237,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,23,1,31,United-States,<=50K
30,Private,343838,Bachelors,13,Never-married,Other-service,Not-in-family,Other,Male,20,1,50,United-States,<=50K
59,Self-emp-inc,190081,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,13,0,40,United-States,<=50K
41,Private,189416,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,36,United-States,<=50K
31,Private,194382,Prof-school,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
45,Private,139065,12th,6,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
48,Self-emp-inc,245656,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7914,1,40,United-States,>50K
66,?,38535,HS-grad,9,Never-married,?,Not-in-family,White,Female,7,0,24,United-States,<=50K
36,Self-emp-inc,250174,Doctorate,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,34,0,50,United-States,>50K
47,Private,224575,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,46,United-States,<=50K
50,Private,185082,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,6,0,40,United-States,<=50K
59,State-gov,215776,Some-college,10,Married-civ-spouse,?,Husband,White,Male,8,0,40,United-States,<=50K
31,Private,228898,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,20,0,40,United-States,<=50K
24,Local-gov,52251,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,14,0,21,United-States,<=50K
48,Private,195814,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,57,United-States,<=50K
52,Self-emp-not-inc,203776,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,13,0,40,United-States,<=50K
21,?,40699,HS-grad,9,Never-married,?,Not-in-family,White,Female,12,0,23,United-States,<=50K
35,Private,158434,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,61,United-States,>50K
41,Private,155437,7th-8th,3,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,35,Germany,<=50K
26,Private,43836,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,1778,56,India,<=50K
47,Private,142477,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,26,0,50,United-States,<=50K
76,?,103485,HS-grad,9,Widowed,?,Not-in-family,White,Female,21,0,30,United-States,<=50K
26,Private,104761,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
46,Private,263094,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,39,0,44,United-States,>50K
35,Private,136344,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,1,1,50,United-States,>50K
52,Private,321287,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Dominican-Republic,<=50K
29,Private,375361,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,0,46,United-States,<=50K
47,Private,287218,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,34,0,40,Mexico,<=50K
34,Private,313019,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,21,0,40,United-States,<=50K
32,Private,51796,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,2027,31,United-States,<=50K
29,Private,119142,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,2,0,40,United-States,<=50K
51,Private,196155,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,40,United-States,>50K
25,Private,289716,HS-grad,9,Separated,Other-service,Unmarried,White,Female,9,0,50,United-States,<=50K
40,Private,57794,10th,7,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
45,Local-gov,191315,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,1,40,United-States,>50K
41,State-gov,200018,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,37,United-States,<=50K
35,Private,204808,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,31,Mexico,<=50K
45,?,283208,HS-grad,9,Divorced,?,Unmarried,Black,Female,13,0,31,United-States,<=50K
38,?,48442,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,7,0,62,United-States,<=50K
20,Private,240493,Masters,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,40,United-States,<=50K
45,Private,194678,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3828,0,40,United-States,>50K
22,State-gov,45689,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,22,United-States,<=50K
45,Private,174207,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Female,6,0,40,United-States,<=50K
33,Private,106697,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,1,25,Cuba,<=50K
22,Private,40713,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,205940,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,<=50K
57,Private,278014,Some-college,10,Divorced,Other-service,Unmarried,White,Female,24,0,35,United-States,<=50K
21,?,40538,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,22,United-States,<=50K
32,Private,94992,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
22,Private,326587,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,4,0,40,United-States,<=50K
27,?,337080,Some-college,9,Never-married,?,Not-in-family,White,Female,17,0,14,United-States,<=50K
61,?,153473,HS-grad,9,Never-married,?,Not-in-family,White,Female,22,0,20,United-States,<=50K
34,Private,197553,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Local-gov,189043,10th,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,9,1,40,United-States,<=50K
22,Private,292107,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,4,0,61,United-States,>50K
44,State-gov,98575,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Local-gov,236479,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15047,1,51,United-States,>50K
36,Self-emp-not-inc,51845,Preschool,2,Divorced,Priv-house-serv,Unmarried,White,Female,21,0,30,Mexico,<=50K
48,Private,19521,1st-4th,3,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
20,Federal-gov,175528,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
31,Private,229980,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,12,1,40,Dominican-Republic,<=50K
25,Local-gov,57136,Some-college,10,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K
37,Local-gov,259170,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,21,0,21,Iran,<=50K
36,State-gov,216199,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
46,Private,151565,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15,1,38,United-States,<=50K
17,Private,30427,10th,4,Never-married,Other-service,Not-in-family,White,Female,20,0,31,United-States,<=50K
27,Local-gov,149059,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
57,Private,210668,HS-grad,9,Widowed,Machine-op-inspct,Other-relative,White,Male,23,0,20,United-States,<=50K
17,Private,108888,Assoc-acdm,13,Never-married,Other-service,Other-relative,White,Male,10,1,40,Laos,<=50K
36,Private,233355,5th-6th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,40,United-States,<=50K
47,Private,174019,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,15,0,40,United-States,<=50K
29,Local-gov,39209,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,30,0,30,United-States,<=50K
25,Private,263831,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,Columbia,<=50K
43,Private,192926,HS-grad,14,Married-civ-spouse,Sales,Wife,White,Male,7467,0,40,United-States,>50K
41,Private,171301,12th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Poland,<=50K
46,Local-gov,169327,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,19,0,35,United-States,<=50K
34,Private,307926,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,3,1,40,United-States,<=50K
64,State-gov,323515,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,1,40,United-States,>50K
24,Private,165018,10th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1,31,United-States,<=50K
35,Private,237846,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,7598,0,40,United-States,<=50K
45,Private,158137,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,?,237440,Some-college,10,Married-civ-spouse,?,Unmarried,White,Female,6,0,40,United-States,<=50K
49,Private,193506,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,40,Thailand,<=50K
42,Private,414237,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,1,0,31,United-States,<=50K
28,Private,50760,11th,11,Never-married,Prof-specialty,Not-in-family,White,Male,27,0,40,United-States,>50K
20,Private,169273,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,2,0,18,United-States,<=50K
28,Private,176569,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
23,Private,171623,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
58,Private,142213,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,13,0,40,United-States,<=50K
51,Private,60040,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
27,Private,116018,HS-grad,9,Never-married,Transport-moving,Not-in-family,Other,Male,0,0,40,?,<=50K
41,Local-gov,112373,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7,0,58,United-States,<=50K
51,Private,176639,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,3,0,43,United-States,<=50K
42,Private,148516,5th-6th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,40,Mexico,<=50K
51,Private,32858,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7403,0,40,United-States,<=50K
58,Private,205920,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,21,1,40,United-States,>50K
24,Private,49710,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,7826,2147,38,United-States,>50K
30,Private,206906,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,8,0,40,United-States,<=50K
35,Self-emp-not-inc,195922,HS-grad,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,4,0,35,Thailand,<=50K
32,Private,33506,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
39,Private,182429,Assoc-acdm,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,143950,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,16,0,31,Mexico,<=50K
17,Private,208333,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,66,United-States,<=50K
42,Private,181027,Some-college,10,Separated,Prof-specialty,Other-relative,White,Female,0,0,36,?,<=50K
29,Private,176251,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,13,0,40,United-States,>50K
24,Local-gov,173797,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,35,Canada,<=50K
43,Private,111722,11th,9,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,1,40,United-States,<=50K
24,Federal-gov,125819,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Federal-gov,244823,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Male,13,0,40,United-States,<=50K
42,?,52174,HS-grad,9,Divorced,?,Not-in-family,White,Male,13,0,40,Germany,<=50K
23,Private,37310,Assoc-acdm,13,Never-married,Sales,Not-in-family,White,Female,13,0,30,United-States,<=50K
42,Private,156016,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,2,0,40,United-States,<=50K
45,Private,102949,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,11,0,40,United-States,<=50K
56,Private,179972,Prof-school,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3561,0,49,United-States,>50K
52,Private,27412,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Female,17,0,23,United-States,<=50K
43,Private,189173,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,368412,11th,7,Never-married,Other-service,Own-child,White,Female,14,0,30,United-States,<=50K
23,Private,267299,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,1,0,22,United-States,<=50K
50,Private,313350,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,14,0,40,United-States,<=50K
44,Private,141869,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1857,45,United-States,>50K
46,Local-gov,285244,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
23,Private,143052,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,31,Mexico,<=50K
37,Self-emp-not-inc,288549,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,13,0,59,United-States,<=50K
51,Private,184759,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,0,40,United-States,>50K
29,Local-gov,460716,Assoc-acdm,13,Never-married,Prof-specialty,Husband,Black,Male,4,1853,36,United-States,<=50K
35,Private,208292,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,161393,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3,0,31,United-States,<=50K
49,Self-emp-not-inc,152275,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,69,United-States,<=50K
23,Local-gov,126165,HS-grad,11,Never-married,Tech-support,Not-in-family,White,Male,3,1,40,United-States,<=50K
47,Private,205628,7th-8th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
30,Private,365569,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
33,Private,261692,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,14,0,40,United-States,<=50K
37,Self-emp-not-inc,249566,12th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,0,40,United-States,<=50K
54,?,175018,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
